X_TREE	Y_TREE	BAREA	DBH	VOL	SPP
423.62	266.03	0.32	64	5.08	0
422.62	273.58	0.05	24	0.47	0
422.75	274.33	0.2	51	3.05	0
402.45	193.17	0.28	60	4.41	0
401.44	199.44	0.22	53	3.33	0
403.86	191.65	0.02	16	0.16	1
409.33	196.38	0.44	75	7.11	0
411.29	195.8	0.02	15	0.14	1
411.64	188.93	0.3	62	4.74	0
418.76	192.58	0.03	18	0.22	1
414.71	193.23	0.02	14	0.11	1
420.54	197.01	0.17	46	2.4	0
412.09	201.23	0.02	14	0.11	1
416.44	209.01	0.41	72	6.53	0
421.36	204.02	0.01	12	0.08	1
422.68	204.79	0.17	47	2.52	0
425.56	202.84	0.01	12	0.08	1
425.16	198.32	0.01	13	0.09	1
429.32	198.56	0.15	44	2.16	0
430.19	204.4	0.24	55	3.62	0
433.56	199.04	0.2	51	3.05	0
438.23	198.49	0.25	56	3.77	0
437.32	191.45	0.01	13	0.09	4
435.21	190	0.25	56	3.77	0
441.42	188.29	0.02	15	0.14	1
442.97	187.11	0.03	18	0.22	1
445.59	189.99	0.02	16	0.16	1
441.04	198.98	0.01	12	0.08	1
443.31	198.19	0.31	63	4.91	0
451.84	190.56	0.31	63	4.91	0
454.15	192.67	0.02	14	0.11	1
472.21	181.49	0.42	73	6.72	0
473.31	180.45	0.02	16	0.16	0
491.8	178.74	0.02	14	0.11	3
492.15	180.66	0.24	55	3.62	0
488.2	181.42	0.03	19	0.26	3
492.46	186.21	0.02	16	0.16	3
488.43	186.43	0.35	67	5.61	0
486.6	185.7	0.02	15	0.14	3
482.11	186.41	0.2	51	3.05	0
475.5	188.71	0.27	59	4.24	0
477.09	193.23	0.02	15	0.14	1
475.17	196.27	0.02	16	0.16	1
478.09	194.21	0.01	13	0.09	1
467.39	197.17	0.33	65	5.25	0
466	199.01	0.02	16	0.16	1
458.04	199.77	0.27	59	4.24	0
455.78	191.87	0.03	20	0.3	3
444.29	208.37	0.23	54	3.48	0
441.46	209.05	0.01	13	0.09	1
440.18	213.61	0.02	14	0.11	1
445.13	210.4	0.01	12	0.08	1
437.47	214.53	0.01	12	0.08	1
435.13	212.78	0.01	12	0.08	1
433.51	211.07	0.33	65	5.25	0
429.54	213.69	0.02	15	0.14	4
425.79	218.11	0.31	63	4.91	0
426.09	222.07	0.02	14	0.11	1
439.12	216.72	0.27	59	4.24	0
440.88	225.04	0.01	12	0.08	1
445.76	222.85	0.23	54	3.48	0
449.59	219.36	0.23	54	3.48	0
446.21	215.42	0.02	14	0.11	1
448.34	213.46	0.02	15	0.14	1
454.79	208.29	0.21	52	3.19	0
457.4	207.79	0.02	14	0.11	1
465.66	208.13	0.35	67	5.61	0
467.52	207.92	0.02	15	0.14	1
469.92	201.97	0.02	14	0.11	1
477.8	201.72	0.22	53	3.33	0
482.76	199.87	0.02	16	0.16	1
483.99	199.55	0.01	12	0.08	1
490.66	197.07	0.02	15	0.14	1
490.82	194.79	0.02	15	0.14	1
489.98	190	0.03	19	0.26	3
500.42	186.06	0.17	47	2.52	0
499.89	187.84	0.01	13	0.09	1
505.73	194.94	0.02	14	0.11	3
506.61	195.5	0.17	46	2.4	0
496.98	193.1	0.02	15	0.14	1
495.9	194.27	0.03	19	0.26	1
501.02	203.16	0.24	55	3.62	0
494.67	201.23	0.16	45	2.27	0
488.04	202.85	0.4	71	6.34	0
482.31	204.75	0.03	19	0.26	1
485.63	209.4	0.03	21	0.34	1
481.4	211.84	0.27	59	4.24	0
473.86	214.21	0.32	64	5.08	0
454.36	216.3	0.27	59	4.24	0
462.74	214.53	0.25	56	3.77	0
462.15	216.86	0.01	12	0.08	1
456.52	227.26	0.02	15	0.14	1
456.01	228.88	0.19	49	2.78	0
444.74	231.04	0.27	59	4.24	0
452.15	238.85	0.03	20	0.3	3
457.66	229.34	0.02	16	0.16	1
464.18	222.94	0.01	13	0.09	0
494.41	203.52	0.02	17	0.19	3
460.89	231.43	0.02	16	0.16	1
449.9	245.26	0.01	12	0.08	1
455.19	244.69	0.04	23	0.43	1
457.09	248.21	0.03	19	0.26	3
457	254.03	0.05	25	0.53	0
457.64	244.34	0.28	60	4.41	0
463.63	237.45	0.37	69	5.97	0
468.59	242.67	0.32	64	5.08	0
469.96	243.32	0.02	17	0.19	0
476.02	242.32	0.08	32	0.99	1
474.79	242.21	0.02	16	0.16	0
480.31	240.87	0.05	26	0.58	0
482.57	239.41	0.05	24	0.47	0
484.4	237.74	0.04	23	0.43	0
491.02	233.46	0.08	31	0.91	0
488.26	233.13	0.03	18	0.22	0
493.41	234.95	0.05	24	0.47	0
497.64	236.03	0.07	30	0.84	1
482.6	226.59	0.26	57	3.93	0
477.61	225.47	0.26	57	3.93	0
476.67	229.16	0.02	15	0.14	0
473.29	233.51	0.45	76	7.3	0
468.54	242.19	0.01	13	0.09	1
487.54	212.78	0.27	59	4.24	0
495.13	217.73	0.01	13	0.09	1
491.73	226.09	0.24	55	3.62	0
500.85	220.11	0.4	71	6.34	0
501.63	217.52	0.04	23	0.43	1
506.94	221.11	0.02	16	0.16	0
509.81	220.71	0.02	14	0.11	1
509.45	218.74	0.37	69	5.97	0
504.68	216.24	0.03	18	0.22	1
495.78	210.77	0.29	61	4.57	0
510.2	215.95	0.03	21	0.34	1
513.56	213.84	0.05	24	0.47	1
513.98	213.84	0.43	74	6.91	0
391.55	149.91	0.03	21	0.34	1
396.29	147.33	0.03	18	0.22	1
401.94	145.11	0.17	46	2.4	2
402.4	145.93	0.01	12	0.08	1
404.5	139.57	0.23	54	3.48	0
411.44	134.31	0.07	29	0.77	1
431.94	141.94	0.02	14	0.11	1
419.99	147.35	0.26	57	3.93	0
416.3	146.77	0.01	12	0.08	4
419.18	156.93	0.02	16	0.16	1
408.87	143.56	0.01	12	0.08	0
407.25	154.38	0.1	35	1.24	0
403.85	150.58	0.02	17	0.19	1
398.84	153.11	0.02	15	0.14	1
399.75	156.99	0.33	65	5.25	0
399.69	156.27	0.01	13	0.09	3
400.08	165.45	0.03	19	0.26	1
398.44	174.82	0.2	51	3.05	0
403.11	176.82	0.19	49	2.78	0
401.86	170.19	0.15	44	2.16	0
410.17	174.11	0.13	41	1.82	0
414.87	170.76	0.03	18	0.22	1
412.53	168.7	0.01	12	0.08	4
409.32	160.93	0.26	58	4.08	0
413.51	159.85	0.02	14	0.11	1
415.68	156.79	0.19	49	2.78	0
419.65	158.76	0.02	15	0.14	1
421.53	158.74	0.19	49	2.78	0
423.41	154.35	0.06	28	0.71	1
427.28	151.36	0.17	47	2.52	0
429.93	156.08	0.02	17	0.19	5
430.32	159.33	0.21	52	3.19	0
428.2	167.48	0.02	16	0.16	1
425.45	164.5	0.22	53	3.33	0
421.46	167.7	0.02	16	0.16	4
421.17	171.5	0.01	12	0.08	4
423.66	172.36	0.01	12	0.08	1
424.23	173.99	0.01	12	0.08	4
424.48	177.97	0.33	65	5.25	0
413.15	179.78	0.22	53	3.33	0
418.15	185.56	0.02	15	0.14	1
421.45	182.63	0.03	20	0.3	1
427.45	181.28	0.01	13	0.09	1
417.65	183.35	0.02	15	0.14	1
427.32	186.23	0.02	16	0.16	1
429.8	187.69	0.03	18	0.22	1
422.17	180.97	0.01	13	0.09	4
421.12	179.46	0.01	12	0.08	4
431.57	174.36	0.14	42	1.93	0
435.82	167.11	0.02	16	0.16	4
441.19	169.04	0.13	40	1.71	0
442.77	172.24	0.03	21	0.34	1
437.19	179.45	0.02	16	0.16	4
442.43	179.2	0.03	18	0.22	1
450.1	170.16	0.3	62	4.74	0
456.28	176.62	0.42	73	6.72	0
463.28	173.7	0.27	59	4.24	0
455.29	169.39	0.02	16	0.16	1
450.66	166.9	0.03	19	0.26	1
451.46	165.57	0.01	12	0.08	1
451.46	163.49	0.02	14	0.11	1
444.74	161.87	0.2	51	3.05	0
442.65	156.42	0.02	16	0.16	1
440.15	152.21	0.45	76	7.3	0
431.73	146.61	0.2	50	2.91	0
435.03	142.55	0.02	14	0.11	1
435.52	146.65	0.02	14	0.11	1
460.68	157.92	0.02	14	0.11	1
457.43	154.78	0.26	58	4.08	0
439.57	139.52	0.03	19	0.26	1
441.02	141.61	0.35	67	5.61	0
442.73	143.96	0.02	17	0.19	1
447.24	149.64	0.01	13	0.09	1
446.22	151.13	0.38	70	6.15	0
460.05	161.01	0.02	15	0.14	1
455.36	163.42	0.04	22	0.38	1
449.04	157.59	0.25	56	3.77	0
428.26	148.05	0.05	24	0.47	3
466.92	167.89	0.02	14	0.11	1
474.12	169.5	0.27	59	4.24	0
480.18	171.73	0.03	20	0.3	3
489.28	173.66	0.03	20	0.3	3
492.24	169.98	0.02	14	0.11	1
489.81	168.59	0.02	17	0.19	1
485.48	166.73	0.02	15	0.14	3
481.44	161.53	0.01	13	0.09	1
483.5	160.47	0.3	62	4.74	0
480.93	153.23	0.19	49	2.78	0
476.38	158.53	0.03	20	0.3	1
472	161.14	0.21	52	3.19	0
469.64	161.94	0.02	14	0.11	1
464.74	156.32	0.02	15	0.14	1
469.17	156.12	0.01	13	0.09	1
470.37	154.27	0.23	54	3.48	0
473.29	148.41	0.22	53	3.33	0
467.19	150.32	0.01	13	0.09	1
460.97	150.92	0.22	53	3.33	0
466.83	147.08	0.01	13	0.09	1
470.67	143.71	0.01	13	0.09	1
471.43	142.02	0.02	15	0.14	1
463.84	144.31	0.28	60	4.41	0
457.65	149.06	0.01	13	0.09	1
456.79	148.5	0.03	21	0.34	1
462.36	142.21	0.02	17	0.19	1
453.58	140.22	0.01	13	0.09	1
452.8	139.74	0.03	20	0.3	1
462.02	135.07	0.02	16	0.16	1
461.65	133.37	0.29	61	4.57	0
455.97	131.27	0.02	15	0.14	1
454.68	133.58	0.03	18	0.22	1
452.46	132.03	0.35	67	5.61	0
451.62	129.22	0.02	17	0.19	1
484.29	152.91	0.01	12	0.08	1
464.59	142.73	0.01	12	0.08	1
467.86	142	0.01	12	0.08	1
468.66	140.12	0.02	14	0.11	1
494.03	168.42	0.27	59	4.24	0
490.71	164.18	0.02	17	0.19	1
499.29	159.44	0.02	16	0.16	1
497.9	163.43	0.02	14	0.11	1
500.74	162.03	0.35	67	5.61	0
494.4	155.93	0.22	53	3.33	0
500.8	146.45	0.23	54	3.48	0
501.08	150.82	0.03	18	0.22	1
502.69	145.97	0.02	15	0.14	1
508.62	144.29	0.26	57	3.93	0
507.58	147.86	0.02	17	0.19	1
501.03	161.54	0.01	13	0.09	3
509.76	155.48	0.23	54	3.48	0
513.45	153.5	0.01	13	0.09	1
511.7	156.22	0.02	15	0.14	3
512.54	160.99	0.02	16	0.16	1
507.94	161.76	0.01	13	0.09	4
505.96	164.56	0.02	14	0.11	0
523.74	159.34	0.01	13	0.09	1
521.96	151.18	0.26	57	3.93	0
522.38	149.4	0.01	13	0.09	1
526.05	145.86	0.19	49	2.78	0
526.11	148.07	0.01	12	0.08	1
529.46	146.87	0.02	14	0.11	1
537.69	149.16	0.23	54	3.48	0
538.08	151.31	0.23	54	3.48	0
538.34	154.25	0.32	64	5.08	0
530.01	155.84	0.01	13	0.09	1
530.9	159.14	0.02	17	0.19	3
528.2	160.17	0.02	14	0.11	5
530.33	163	0.37	69	5.97	0
528.97	167.83	0.02	16	0.16	3
526.93	167.82	0.04	22	0.38	3
524.7	170.08	0.17	46	2.4	0
523.08	172.63	0.02	17	0.19	1
511.83	167.78	0.01	13	0.09	1
509.69	167.28	0.02	14	0.11	3
505.29	171.15	0.03	19	0.26	3
510.94	174.05	0.25	56	3.77	0
504.86	174.15	0.03	21	0.34	3
501.15	174.13	0.03	21	0.34	3
503.25	179.24	0.23	54	3.48	0
509.7	178.13	0.01	13	0.09	3
509.88	180.13	0.01	12	0.08	1
511.4	185.52	0.32	64	5.08	0
513.02	179.22	0.02	15	0.14	3
519.5	177.62	0.26	58	4.08	0
517.2	180.77	0.02	17	0.19	1
519.98	178.99	0.01	12	0.08	1
523.74	178.29	0.01	13	0.09	1
528.38	173.42	0.02	14	0.11	1
540.51	153.54	0.02	14	0.11	1
544.78	154.4	0.02	16	0.16	1
546.54	158.75	0.01	13	0.09	1
541.01	164.79	0.04	23	0.43	1
544.38	168.84	0.25	56	3.77	0
544.27	170.57	0.01	13	0.09	1
547.71	173.65	0.03	21	0.34	1
539.52	171.4	0.01	13	0.09	1
538.72	168.17	0.01	12	0.08	1
535.1	174.48	0.02	15	0.14	1
537.74	181.96	0.36	68	5.79	0
530.88	177.94	0.02	14	0.11	1
524.05	181.85	0.02	15	0.14	3
524.91	184.36	0.03	19	0.26	3
528.23	187.2	0.23	54	3.48	0
525.54	188.84	0.03	20	0.3	1
515.24	187.8	0.02	17	0.19	3
513.44	190.46	0.02	17	0.19	3
516.61	196.56	0.25	56	3.77	0
516.54	206.03	0.31	63	4.91	0
522.44	199.98	0.01	13	0.09	1
523.58	193.83	0.01	12	0.08	5
525.73	195.28	0.29	61	4.57	0
537.4	193.78	0.07	29	0.77	3
544.57	182.18	0.02	16	0.16	1
543.28	187.32	0.31	63	4.91	0
546.83	192.4	0.28	60	4.41	0
548.96	197.23	0.03	18	0.22	3
545.18	197.71	0.02	16	0.16	3
546.34	202.14	0.42	73	6.72	0
547.27	201.95	0.02	17	0.19	1
533.39	200.79	0.01	13	0.09	1
531.24	200.24	0.17	47	2.52	0
530.89	205.84	0.05	24	0.47	0
529.99	206.8	0.36	68	5.79	0
522.29	208.1	0.25	56	3.77	0
524.27	210.1	0.04	23	0.43	1
551.28	173.27	0.17	47	2.52	0
550.63	162.76	0.26	58	4.08	0
558.59	164.49	0.02	17	0.19	1
562.59	175.48	0.41	72	6.53	0
558.95	181.72	0.02	15	0.14	1
556.77	182.11	0.26	57	3.93	0
568.19	175.06	0.26	58	4.08	0
573.96	170.12	0.02	14	0.11	1
577.91	169.98	0.03	18	0.22	1
579.04	168.55	0.03	18	0.22	1
577.12	165.73	0.01	13	0.09	1
585.92	163.13	0.3	62	4.74	0
588.18	158.14	0.02	15	0.14	1
590.94	154.55	0.41	72	6.53	0
579.61	157.95	0.19	49	2.78	0
572.48	160.99	0.21	52	3.19	0
572.19	161.49	0.01	13	0.09	1
572.42	166.93	0.16	45	2.27	0
566.54	166.01	0.27	59	4.24	0
566.16	159.13	0.02	15	0.14	1
568.77	154.01	0.02	14	0.11	0
562.03	156.43	0.02	15	0.14	1
561.67	156.92	0.25	56	3.77	0
558.25	155.59	0.02	15	0.14	1
555.21	157.27	0.02	14	0.11	1
560.74	147.95	0.19	49	2.78	0
562.28	148.79	0.01	13	0.09	1
564.65	147.89	0.01	12	0.08	4
556.87	137.07	0.1	36	1.33	0
565.77	138.75	0.32	64	5.08	2
573.77	132.76	0.22	53	3.33	0
567.5	129.1	0.23	54	3.48	0
561.71	131.58	0.02	16	0.16	1
558.17	133.83	0.09	33	1.07	1
559.12	137.14	0.02	15	0.14	1
553.63	141.66	0.28	60	4.41	0
556.87	147.97	0.26	57	3.93	0
557.16	149.31	0.01	12	0.08	1
555	155.78	0.21	52	3.19	0
549.83	143.23	0.02	16	0.16	1
550.84	140.32	0.02	15	0.14	1
541.67	135.49	0.03	18	0.22	1
542.34	135.98	0.03	18	0.22	1
539.05	135.52	0.02	17	0.19	1
546.37	131.88	0.01	13	0.09	1
587.27	150.45	0.15	44	2.16	0
599.59	153.17	0.2	51	3.05	0
600.76	147.5	0.03	19	0.26	1
599.75	145.15	0.23	54	3.48	0
594.96	143.15	0.17	47	2.52	0
588.27	139.07	0.37	69	5.97	0
586.89	142.2	0.02	14	0.11	1
582.81	144.34	0.13	41	1.82	0
582.22	139.12	0.2	51	3.05	0
573.83	146.13	0.31	63	4.91	2
575.74	150.66	0.23	54	3.48	0
578.88	146.41	0.01	12	0.08	1
616.08	157.39	0.35	67	5.61	0
610.48	159.78	0.17	46	2.4	0
604.93	160.13	0.17	47	2.52	0
601.88	162.45	0.32	64	5.08	0
602.85	164.4	0.04	23	0.43	1
593.81	168.32	0.03	18	0.22	1
593.74	167.09	0.25	56	3.77	0
590.74	175.08	0.27	59	4.24	2
576.88	177.84	0.35	67	5.61	0
572.92	185.35	0.35	67	5.61	0
566.38	184.89	0.23	54	3.48	0
561.01	190.53	0.29	61	4.57	0
558.06	196.75	0.36	68	5.79	0
451.44	272.96	0.03	21	0.34	0
455.75	275.82	0.02	15	0.14	0
457.09	274	0.17	46	2.4	0
459.77	281.21	0.11	38	1.51	0
465.11	276.11	0.02	16	0.16	0
464.63	271.31	0.01	13	0.09	0
460.26	270.5	0.01	12	0.08	0
459.32	267.8	0.16	45	2.27	1
462.71	267.66	0.04	23	0.43	0
469.53	259.94	0.06	28	0.71	1
474.55	257.42	0.02	15	0.14	2
475.61	261.63	0.09	34	1.15	1
482.64	259.05	0.04	22	0.38	0
479.57	257.14	0.04	23	0.43	2
476.29	254.87	0.01	13	0.09	0
478.7	253.12	0.02	15	0.14	0
484.09	264.19	0.05	25	0.53	1
482.25	266.91	0.08	31	0.91	1
476.97	267.89	0.01	13	0.09	0
474.62	271.82	0.17	46	2.4	4
470.85	273.46	0.13	41	1.82	4
459.33	286.14	0.02	15	0.14	0
463.95	286.69	0.13	40	1.71	2
467.77	285.76	0.01	12	0.08	4
472.18	280.87	0.08	32	0.99	4
471.67	277.11	0.14	42	1.93	4
476.27	280.13	0.09	34	1.15	4
480.08	273.06	0.1	35	1.24	4
524.9	302.95	0.07	29	0.77	4
484.35	274.46	0.1	36	1.33	4
483.96	269.97	0.04	23	0.43	0
486.95	268.91	0.03	19	0.26	0
487.61	273.17	0.01	12	0.08	0
489.31	275.2	0.02	14	0.11	0
495.81	276.68	0.09	34	1.15	4
491.4	281.34	0.05	24	0.47	4
485.4	282.79	0.17	46	2.4	4
483.25	284.96	0.15	44	2.16	4
482.42	279.6	0.09	34	1.15	4
486.29	287.38	0.1	36	1.33	4
480.74	290.29	0.07	29	0.77	4
478.82	289.75	0.02	14	0.11	4
470.92	290.03	0.05	25	0.53	0
464.97	291.77	0.09	34	1.15	1
467.91	295.19	0.13	41	1.82	0
470.03	302.31	0.1	35	1.24	2
471.8	301.78	0.01	12	0.08	5
478.61	301.74	0.01	12	0.08	0
477.34	299.8	0.24	55	3.62	0
481.58	293.97	0.01	12	0.08	4
484.4	291.78	0.07	29	0.77	4
490.35	289.78	0.14	42	1.93	4
493.42	284.47	0.08	32	0.99	4
496.72	280.46	0.1	36	1.33	4
500.77	280.4	0.1	36	1.33	4
504.08	285.77	0.09	33	1.07	4
507.79	284.54	0.14	42	1.93	4
506.94	287.46	0.04	23	0.43	4
504.43	293.2	0.08	31	0.91	4
502.45	289.8	0.06	27	0.64	4
499.88	287.7	0.09	34	1.15	4
497.61	285.01	0.03	21	0.34	4
494.7	288.18	0.09	33	1.07	4
494.36	290.71	0.05	26	0.58	4
491.38	295.26	0.12	39	1.61	4
502.34	296.42	0.04	23	0.43	4
499.51	299.21	0.08	31	0.91	4
496.74	298.04	0.07	30	0.84	4
492.23	301.14	0.17	47	2.52	4
491.2	298.88	0.11	37	1.42	4
486.7	297.11	0.11	38	1.51	4
486.11	306.95	0.08	32	0.99	2
479.96	306.49	0.21	52	3.19	0
474.95	309.92	0.02	14	0.11	0
476.92	318.22	0.02	14	0.11	5
479.01	317.68	0.01	13	0.09	0
481.53	317.99	0.09	33	1.07	2
483.73	316.69	0.02	15	0.14	0
485.05	320.07	0.02	17	0.19	0
485.57	324.36	0.1	36	1.33	2
486.78	324.19	0.01	12	0.08	0
489.56	315.57	0.14	42	1.93	2
493.45	311.33	0.02	17	0.19	4
492.43	310.03	0.03	18	0.22	4
496.83	304.91	0.08	31	0.91	4
500.52	302.16	0.08	31	0.91	4
504.95	298.29	0.04	23	0.43	4
506.5	295.13	0.06	28	0.71	2
509.47	290.24	0.01	12	0.08	4
512	290.17	0.05	24	0.47	2
513.8	288.61	0.03	18	0.22	0
518.45	291.55	0.06	27	0.64	2
519.66	295.35	0.07	29	0.77	0
514.76	296.94	0.03	19	0.26	0
510.27	300.09	0.03	19	0.26	0
490.62	328.49	0.02	14	0.11	0
491.75	326.82	0.06	27	0.64	1
496.86	327.41	0.02	17	0.19	0
497.58	333.48	0.09	34	1.15	2
496.23	340.18	0.09	34	1.15	2
500.68	345.48	0.12	39	1.61	3
498.89	348.74	0.03	18	0.22	0
502.46	343.35	0.02	17	0.19	0
503.25	339.56	0.07	30	0.84	1
504.01	338.06	0.03	19	0.26	0
507.4	333.47	0.1	36	1.33	2
502.84	332.81	0.01	12	0.08	0
504.85	328.55	0.11	37	1.42	2
511.19	326.22	0.01	13	0.09	0
519.19	323.63	0.03	19	0.26	0
516.95	321.38	0.02	16	0.16	0
514.63	320.05	0.02	14	0.11	0
509.77	317.08	0.03	18	0.22	4
504.36	317.37	0.1	36	1.33	4
502.48	315.8	0.09	33	1.07	4
500.7	320.66	0.16	45	2.27	4
496.06	316.01	0.14	42	1.93	4
500.47	312.24	0.14	42	1.93	4
506.21	305.48	0.11	38	1.51	4
504.61	302.16	0.07	29	0.77	4
507.92	308.81	0.18	48	2.65	4
514.87	311.04	0.02	17	0.19	0
514.71	304.31	0.04	22	0.38	0
514.32	301.25	0.09	33	1.07	6
520.12	299.65	0.03	21	0.34	0
521.96	300.1	0.06	27	0.64	0
519.48	306.21	0.07	30	0.84	6
527.79	298.84	0.02	17	0.19	4
530.92	299.63	0.03	18	0.22	4
529.84	302.67	0.02	14	0.11	4
533.33	306.43	0.07	29	0.77	0
528.3	307.82	0.03	20	0.3	0
529.72	309.66	0.03	19	0.26	0
527.11	311.46	0.1	35	1.24	6
525.2	315.22	0.03	21	0.34	0
522.22	316.25	0.02	16	0.16	0
516.69	313.29	0.15	43	2.04	6
521.44	310.25	0.01	13	0.09	0
534.63	310.29	0.04	23	0.43	0
536.51	312.1	0.02	17	0.19	0
535.5	314.49	0.05	24	0.47	0
538.82	314.53	0.05	24	0.47	0
542.23	318.43	0.02	17	0.19	0
542.83	321.07	0.05	25	0.53	0
545.5	323.98	0.03	21	0.34	0
540.07	324.59	0.04	23	0.43	0
539.67	327.87	0.02	15	0.14	0
536.75	323.27	0.05	26	0.58	0
537.96	319.97	0.04	22	0.38	0
532.03	324.68	0.06	27	0.64	0
529.84	319.67	0.14	42	1.93	6
525.63	328.55	0.02	14	0.11	0
526.79	329.97	0.03	19	0.26	0
529.88	331.74	0.12	39	1.61	6
533.2	329.75	0.05	24	0.47	0
534.87	335.19	0.04	22	0.38	0
529.35	338	0.03	18	0.22	4
525.76	337.04	0.09	33	1.07	4
521.77	341.31	0.11	38	1.51	4
516.89	337.39	0.01	13	0.09	4
519.8	336.43	0.16	45	2.27	4
522.78	332.65	0.14	42	1.93	4
519.92	329.85	0.08	31	0.91	4
515.25	333.55	0.07	29	0.77	4
515.94	329.49	0.08	32	0.99	4
511.52	344.78	0.09	33	1.07	2
504.58	349.93	0.03	18	0.22	0
501.47	354.1	0.07	30	0.84	2
504.75	355.08	0.03	21	0.34	0
506.73	355.13	0.11	37	1.42	0
511	353.53	0.01	12	0.08	0
514.31	347.61	0.11	38	1.51	0
518.28	344.86	0.01	12	0.08	0
516.63	350.74	0.11	37	1.42	1
514.12	354.17	0.05	24	0.47	0
515.47	355.4	0.14	42	1.93	2
512.8	361.6	0.18	48	2.65	2
518.09	366.58	0.03	20	0.3	0
519.42	368.07	0.11	38	1.51	0
523.6	367.74	0.02	15	0.14	5
523.56	372.41	0.19	49	2.78	2
524.55	373.34	0.01	13	0.09	0
524.23	374.49	0.03	18	0.22	0
528.31	374.21	0.03	19	0.26	0
530.64	376.1	0.1	36	1.33	2
535.32	377.9	0.13	40	1.71	2
529.2	368.93	0.07	29	0.77	5
531.27	366.53	0.06	28	0.71	4
536.39	369.56	0.03	18	0.22	0
539.13	374.26	0.02	17	0.19	0
544.7	372.11	0.03	20	0.3	0
536.01	363.57	0.11	37	1.42	4
537.16	365.21	0.09	34	1.15	4
541.84	362.59	0.11	37	1.42	4
538.28	360.4	0.04	23	0.43	4
539.41	357.63	0.05	24	0.47	4
540.91	359.11	0.02	14	0.11	0
552.91	373.44	0.02	16	0.16	0
555.93	372.08	0.02	17	0.19	0
564.25	368.73	0.07	30	0.84	1
568.33	369.59	0.06	28	0.71	0
562.66	367.26	0.01	12	0.08	0
562.78	363.25	0.04	23	0.43	0
558.65	362.89	0.03	21	0.34	0
555.26	364.73	0.04	23	0.43	0
551.31	364.17	0.06	27	0.64	0
553.61	360.76	0.03	19	0.26	0
559.25	355.96	0.05	24	0.47	0
554.45	355.1	0.09	33	1.07	1
548.91	358.83	0.03	21	0.34	2
548.4	355.81	0.06	27	0.64	2
548.36	350.28	0.04	23	0.43	2
553.97	349.9	0.01	13	0.09	0
557.52	351.01	0.04	22	0.38	0
563.03	349.93	0.02	17	0.19	0
564.47	349.4	0.04	22	0.38	0
567.45	348.16	0.05	26	0.58	0
562.74	344.64	0.05	26	0.58	0
559.83	342.36	0.06	27	0.64	1
557.01	343.37	0.05	25	0.53	3
552.47	346.17	0.08	31	0.91	1
554.2	340.9	0.03	20	0.3	0
558.75	339.22	0.05	24	0.47	1
555.11	337.37	0.05	25	0.53	1
554.25	332.66	0.05	26	0.58	1
552.66	331.6	0.06	28	0.71	1
549.82	333.8	0.01	12	0.08	0
547.29	331.01	0.03	19	0.26	0
549.18	328.17	0.08	31	0.91	1
545.49	335.85	0.02	15	0.14	0
544.82	340.38	0.01	13	0.09	0
539.24	338.94	0.02	16	0.16	0
530.94	341.85	0.03	21	0.34	4
526.97	341.36	0.12	39	1.61	4
525.05	344.53	0.04	22	0.38	4
526.48	347.53	0.09	34	1.15	4
528.47	345.85	0.02	15	0.14	4
531.46	346.02	0.09	33	1.07	4
535.87	344.97	0.11	38	1.51	4
533.09	349.42	0.11	37	1.42	4
538.81	348.93	0.07	30	0.84	4
535.6	352.73	0.19	49	2.78	4
529.28	351.48	0.13	40	1.71	4
530.72	353.27	0.01	13	0.09	0
530.55	355.24	0.02	17	0.19	4
533.56	355.21	0.03	18	0.22	4
521.03	352.2	0.01	13	0.09	0
519.28	358.2	0.02	17	0.19	0
521.14	356.22	0.05	24	0.47	0
522.9	359.02	0.12	39	1.61	2
529.64	360.16	0.02	16	0.16	2
542.65	346.96	0.01	13	0.09	0
481.2	251.5	0.03	19	0.26	0
484.68	256.25	0.01	12	0.08	0
488.6	255.97	0.03	18	0.22	0
489.12	254.46	0.03	20	0.3	0
486.06	246.8	0.02	17	0.19	4
489.47	247.16	0.01	12	0.08	4
490.49	244.8	0.02	17	0.19	4
492.87	244.91	0.01	12	0.08	4
495.61	245.75	0.04	23	0.43	4
498.59	244.04	0.03	21	0.34	4
499.04	242.42	0.02	17	0.19	4
501.14	244.44	0.04	23	0.43	4
493.53	253.55	0.05	24	0.47	0
492.35	253.11	0.02	16	0.16	0
493.13	257.31	0.02	15	0.14	0
492.38	257.95	0.01	13	0.09	0
491.48	261.57	0.13	40	1.71	1
490.94	266.37	0.1	35	1.24	4
506.44	237.11	0.01	13	0.09	4
509.06	236.62	0.02	14	0.11	4
510.66	239.93	0.01	12	0.08	4
512.07	241.09	0.02	14	0.11	4
513.3	238.83	0.03	18	0.22	4
512.2	237.34	0.02	16	0.16	4
511.28	234.5	0.02	16	0.16	4
513.84	234.83	0.02	17	0.19	4
515.49	233.8	0.03	18	0.22	4
515.06	232.09	0.02	15	0.14	4
518.96	236.95	0.03	19	0.26	4
518.5	240.14	0.02	17	0.19	4
521.21	239.58	0.03	18	0.22	4
519.92	241.06	0.02	15	0.14	4
514.86	241.71	0.02	17	0.19	4
516.26	244.23	0.02	16	0.16	4
514.62	245.12	0.01	13	0.09	4
512.95	243.88	0.01	13	0.09	4
511.14	242.48	0.02	14	0.11	4
507.67	243.74	0.01	13	0.09	4
509.3	244.95	0.04	22	0.38	4
