PLOT_ID2	XCOORD	YCOORD	BC_91BAREA	BC_02BAREA	BE_91BAREA	BE_02BAREA	BF_91BAREA	BF_02BAREA	EH_91BAREA	EH_02BAREA	LA_91BAREA	LA_02BAREA	PB_91BAREA	PB_02BAREA	PC_91BAREA	PC_02BAREA	RM_91BAREA	RM_02BAREA	RO_91BAREA	RO_02BAREA	RP_91BAREA	RP_02BAREA	RS_91BAREA	RS_02BAREA	SM_91BAREA	SM_02BAREA	WA_91BAREA	WA_02BAREA	WP_91BAREA	WP_02BAREA	YB_91BAREA	YB_02BAREA	BAREA91_TOT	BAREA02_TOT	BOLE91_KGH	BOLE02_KGH	BRANCH91_KGH	BRANCH02_KGH	FOLIAGE91_KGH	FOLIAGE02_KGH	WOOD91_KGH	WOOD02_KGH	ALLBIO91_KGH	ALLBIO02_KGH	BC_91BOLE	BC_02BOLE	BC_91BRANC	BC_02BRANC	BC_91FOLIA	BC_02FOLIA	BC_91WOOD	BC_02WOOD	BC_91ALLBI	BC_02ALLBI	BE_91BOLE	BE_02BOLE	BE_91BRANC	BE_02BRANC	BE_91FOLIA	BE_02FOLIA	BE_91WOOD	BE_02WOOD	BE_91ALLBI	BE_02ALLBI	BF_91BOLE	BF_02BOLE	BF_91BRANC	BF_02BRANC	BF_91FOLIA	BF_02FOLIA	BF_91WOOD	BF_02WOOD	BF_91ALLBI	BF_02ALLBI	EH_91BOLE	EH_02BOLE	EH_91BRANC	EH_02BRANC	EH_91FOLIA	EH_02FOLIA	EH_91WOOD	EH_02WOOD	EH_91ALLBI	EH_02ALLBI	LA_91BOLE	LA_02BOLE	LA_91BRANC	LA_02BRANC	LA_91FOLIA	LA_02FOLIA	LA_91WOOD	LA_02WOOD	LA_91ALLBI	LA_02ALLBI	PB_91BOLE	PB_02BOLE	PB_91BRANC	PB_02BRANC	PB_91FOLIA	PB_02FOLIA	PB_91WOOD	PB_02WOOD	PB_91ALLBI	PB_02ALLBI	PC_91BOLE	PC_02BOLE	PC_91BRANC	PC_02BRANC	PC_91FOLIA	PC_02FOLIA	PC_91WOOD	PC_02WOOD	PC_91ALLBI	PC_02ALLBI	RM_91BOLE	RM_02BOLE	RM_91BRANC	RM_02BRANC	RM_91FOLIA	RM_02FOLIA	RM_91WOOD	RM_02WOOD	RM_91ALLBI	RM_02ALLBI	RO_91BOLE	RO_02BOLE	RO_91BRANC	RO_02BRANC	RO_91FOLIA	RO_02FOLIA	RO_91WOOD	RO_02WOOD	RO_91ALLBI	RO_02ALLBI	RP_91BOLE	RP_02BOLE	RP_91BRANC	RP_02BRANC	RP_91FOLIA	RP_02FOLIA	RP_91WOOD	RP_02WOOD	RP_91ALLBI	RP_02ALLBI	RS_91BOLE	RS_02BOLE	RS_91BRANC	RS_02BRANC	RS_91FOLIA	RS_02FOLIA	RS_91WOOD	RS_02WOOD	RS_91ALLBI	RS_02ALLBI	SM_91BOLE	SM_02BOLE	SM_91BRANC	SM_02BRANC	SM_91FOLIA	SM_02FOLIA	SM_91WOOD	SM_02WOOD	SM_91ALLBI	SM_02ALLBI	WA_91BOLE	WA_02BOLE	WA_91BRANC	WA_02BRANC	WA_91FOLIA	WA_02FOLIA	WA_91WOOD	WA_02WOOD	WA_91ALLBI	WA_02ALLBI	WP_91BOLE	WP_02BOLE	WP_91BRANC	WP_02BRANC	WP_91FOLIA	WP_02FOLIA	WP_91WOOD	WP_02WOOD	WP_91ALLBI	WP_02ALLBI	YB_91BOLE	YB_02BOLE	YB_91BRANC	YB_02BRANC	YB_91FOLIA	YB_02FOLIA	YB_91WOOD	YB_02WOOD	YB_91ALLBI	YB_02ALLBI	XUTM	YUTM	ELEV	SLOPE	SPR_02_TC1	SPR_02_TC2	SPR_02_TC3	SUM_02_TC1	SUM_02_TC2	SUM_02_TC3	FALL_02_TC1	FALL_02_TC2	FALL_02_TC3
30AF	1083316.5	573005.625	0	0	0.01	0	0.01	0.02	0.1	0.12	0.02	0	0.24	0.22	0	0	0.23	0.23	0	0	0.08	0.08	0.18	0.17	0.01	0	0	0	0.13	0.15	0	0	38.34	45.14	138976.05	166257.85	25583.33	29528.82	8518.09	10021.7	164559.39	195786.67	173077.48	205808.37	0	0	0	0	0	0	0	0	0	0	0.02	0	0.04	0	0.01	0	0.02	0	0.02	0	0.01	0.02	0	0.01	0.01	0.04	0.01	0.01	0.01	0.02	0.06	0.07	0.11	0.14	0.16	0.18	0.07	0.08	0.07	0.09	0.01	0	0.03	0	0.02	0	0.01	0	0.01	0	0.29	0.27	0.25	0.24	0.26	0.24	0.28	0.26	0.28	0.26	0	0	0	0	0	0	0	0	0	0	0.27	0.27	0.26	0.28	0.17	0.17	0.26	0.27	0.26	0.27	0	0	0	0	0	0	0	0	0	0	0.09	0.1	0.09	0.1	0.16	0.16	0.09	0.1	0.1	0.1	0.11	0.11	0.14	0.14	0.13	0.12	0.12	0.11	0.12	0.11	0.01	0.01	0.01	0	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0.14	0.16	0.07	0.08	0.07	0.08	0.13	0.15	0.13	0.14	0	0	0	0	0	0	0	0	0	0	1950505.75	2597311.75	225	2	57	127	113	79	142	120	63	125	123
30AG	1083298.75	573334.9375	0	0	0	0	0	0.01	0.45	0.44	0	0	0	0	0	0	0.03	0.02	0	0	0	0	0.07	0.07	0	0	0	0	0.45	0.45	0	0	78.01	83.67	257949.29	279998.89	45080.21	47535.38	16218.16	17223.8	303029.5	327534.28	319247.66	344758.08	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0.01	0	0.01	0	0.01	0	0.01	0	0.02	0	0.01	0	0.01	0.32	0.3	0.59	0.58	0.7	0.67	0.36	0.35	0.38	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.03	0.05	0.04	0.02	0.02	0.04	0.03	0.04	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.05	0.08	0.08	0.05	0.05	0.06	0.06	0.06	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0.59	0.27	0.28	0.23	0.23	0.54	0.55	0.52	0.53	0	0	0	0	0	0	0	0	0	0	1950475.13	2597407.75	223	2	50	121	120	72	132	121	48	119	129
30AH	1083295.125	573531.75	0	0	0.19	0.19	0	0	0.56	0.57	0	0	0.06	0.06	0	0	0.15	0.14	0	0	0	0	0.03	0.03	0	0	0	0	0	0	0.01	0	48.91	53.29	165381.3	181091.44	47335.37	51971.7	12017.94	12894.52	212716.67	233063.14	224734.6	245957.66	0	0	0	0	0	0	0	0	0	0	0.28	0.29	0.37	0.37	0.14	0.15	0.3	0.31	0.29	0.3	0	0	0	0	0	0	0	0	0	0	0.4	0.41	0.43	0.43	0.68	0.68	0.41	0.41	0.42	0.43	0	0	0	0	0	0	0	0	0	0	0.08	0.08	0.05	0.04	0.06	0.06	0.07	0.07	0.07	0.07	0	0	0	0	0	0	0	0	0	0	0.21	0.2	0.13	0.13	0.1	0.09	0.19	0.18	0.18	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0.01	0	0.01	0	0.01	0	1950458.88	2597465.75	220	2	56	129	118	77	135	117	61	120	117
30AI	1083286	573871.1875	0	0	0	0	0.02	0.02	0.15	0.17	0	0	0.27	0.27	0	0	0.18	0.2	0	0	0.02	0.02	0.16	0.16	0	0	0	0	0.19	0.17	0	0	42.44	45.48	149438.32	164015.75	26835.44	30116.06	9700.43	10192.4	176273.76	194131.81	185974.18	204324.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.02	0.01	0.01	0.01	0.04	0.03	0.02	0.01	0.02	0.01	0.09	0.1	0.18	0.2	0.26	0.29	0.1	0.12	0.11	0.13	0	0	0	0	0	0	0	0	0	0	0.36	0.34	0.32	0.3	0.29	0.29	0.35	0.34	0.35	0.34	0	0	0	0	0	0	0	0	0	0	0.24	0.27	0.25	0.27	0.12	0.14	0.24	0.27	0.24	0.26	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0.02	0.02	0.04	0.04	0.02	0.02	0.02	0.02	0.1	0.09	0.11	0.11	0.14	0.13	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0.16	0.11	0.09	0.1	0.09	0.16	0.15	0.16	0.15	0	0	0	0	0	0	0	0	0	0	1950429.88	2597565.5	215	3	76	108	79	77	135	114	55	120	129
30D	1083557.625	563761.875	0	0	0.1	0.14	0	0	0.02	0.02	0.02	0.03	0.04	0.09	0.38	0.24	0.02	0	0	0	0	0	0.02	0.02	0.26	0.36	0	0	0	0	0.13	0.1	28.12	29.45	101295.87	124358.07	21030.69	25865.6	5903.42	6909.53	122326.56	150223.67	128229.98	157133.19	0	0	0	0	0	0	0	0	0	0	0.15	0.19	0.27	0.34	0.09	0.11	0.17	0.22	0.17	0.21	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.02	0.02	0.04	0.04	0.01	0.01	0.02	0.01	0.01	0.01	0.02	0.04	0.02	0.04	0.01	0.02	0.01	0.02	0.05	0.09	0.03	0.06	0.05	0.1	0.04	0.08	0.04	0.08	0.27	0.16	0.22	0.14	0.29	0.15	0.26	0.16	0.26	0.16	0.02	0	0.02	0	0.01	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.35	0.44	0.24	0.29	0.35	0.47	0.33	0.41	0.33	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0.08	0.13	0.09	0.11	0.08	0.11	0.08	0.11	0.08	1951291.13	2594594.5	415	13	67	131	105	99	164	110	60	120	119
30G	1083537.5	564742.6875	0	0	0.08	0.09	0	0	0	0	0.01	0.03	0.54	0.59	0.09	0.03	0	0	0	0	0	0	0	0	0.13	0.17	0.01	0.01	0	0	0.11	0.04	20.87	26.55	72631.59	101069.35	13179.05	18857.04	5313.99	6860.23	85810.63	119926.39	91124.62	126786.62	0	0	0	0	0	0	0	0	0	0	0.07	0.08	0.15	0.16	0.07	0.08	0.08	0.09	0.08	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.02	0.05	0.02	0.04	0.01	0.02	0.01	0.02	0.6	0.63	0.47	0.5	0.63	0.65	0.58	0.61	0.58	0.61	0.06	0.02	0.06	0.02	0.06	0.02	0.06	0.02	0.06	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.18	0.12	0.15	0.1	0.14	0.14	0.18	0.14	0.18	0.01	0.02	0.01	0.01	0	0	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0.09	0.04	0.13	0.05	0.08	0.03	0.1	0.04	0.1	0.04	1951209.38	2594883.25	352	12	76	139	103	97	163	115	71	136	121
30H	1083509.625	565093	0	0	0.05	0.05	0	0	0	0	0	0	0.21	0.28	0.36	0.18	0.03	0.05	0	0	0	0	0	0	0.11	0.15	0.05	0.1	0	0	0.16	0.17	25.44	27.67	81598.42	109717.31	15197.78	19434.65	5174.41	5650.31	96796.2	129151.96	101970.61	134802.27	0	0	0	0	0	0	0	0	0	0	0.05	0.04	0.1	0.09	0.06	0.06	0.06	0.05	0.06	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.29	0.19	0.25	0.31	0.38	0.24	0.29	0.25	0.29	0.27	0.12	0.25	0.12	0.29	0.14	0.27	0.12	0.27	0.12	0.04	0.06	0.04	0.06	0.03	0.04	0.04	0.06	0.04	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0.16	0.11	0.13	0.11	0.17	0.13	0.16	0.13	0.16	0.07	0.15	0.05	0.11	0.02	0.04	0.07	0.15	0.07	0.14	0	0	0	0	0	0	0	0	0	0	0.16	0.16	0.22	0.21	0.15	0.15	0.17	0.17	0.17	0.17	1951174.13	2594984.75	332	12	71	129	99	95	163	115	63	131	125
30I	1083533	565389.1875	0	0	0.45	0.43	0	0	0.1	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0.29	0.13	0.13	0	0	0.05	0.05	32.01	34.59	212902.24	230047.4	52388.48	55319.27	7620.08	8436.9	265290.72	285366.66	272910.8	293803.56	0	0	0	0	0	0	0	0	0	0	0.46	0.43	0.67	0.65	0.33	0.3	0.5	0.48	0.5	0.47	0	0	0	0	0	0	0	0	0	0	0.03	0.04	0.05	0.05	0.17	0.18	0.03	0.04	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.26	0.14	0.15	0.43	0.45	0.23	0.24	0.23	0.25	0.22	0.23	0.11	0.12	0.04	0.04	0.2	0.2	0.19	0.2	0	0	0	0	0	0	0	0	0	0	0.04	0.04	0.03	0.03	0.04	0.04	0.04	0.04	0.04	0.04	1951158.13	2595074.25	321	6	61	126	111	96	156	109	70	124	107
30J	1083480.875	565779.75	0	0	0.11	0.13	0	0.01	0.3	0.29	0	0	0	0	0	0	0.05	0	0	0	0	0	0.02	0.02	0.13	0.2	0.16	0.1	0	0	0.22	0.25	40.28	39.44	245480.85	236320.86	48275.54	47608.97	9981.34	10828.48	293756.38	283929.83	303737.72	294758.3	0	0	0	0	0	0	0	0	0	0	0.12	0.15	0.22	0.26	0.08	0.08	0.14	0.16	0.13	0.16	0	0	0	0	0.01	0.01	0	0	0	0	0.11	0.11	0.19	0.19	0.41	0.36	0.13	0.12	0.14	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0.05	0	0.03	0	0.05	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.15	0.24	0.1	0.15	0.25	0.35	0.14	0.22	0.15	0.23	0.25	0.16	0.16	0.1	0.05	0.03	0.24	0.15	0.23	0.14	0	0	0	0	0	0	0	0	0	0	0.3	0.33	0.26	0.29	0.16	0.16	0.29	0.32	0.29	0.32	1951112.63	2595185.75	316	1	53	117	113	83	143	115	66	120	114
30K	1083470.125	566051.8125	0	0	0.08	0.08	0	0.02	0.44	0.47	0	0	0.02	0.02	0	0	0.35	0.3	0	0	0	0	0.02	0.04	0	0	0	0	0	0	0.08	0.07	61.76	69.9	267403.32	286626.58	65014.06	70001.33	14727.24	17281.11	332417.37	356627.91	347144.61	373909.02	0	0	0	0	0	0	0	0	0	0	0.11	0.11	0.17	0.16	0.06	0.06	0.12	0.12	0.12	0.11	0	0.02	0	0.01	0	0.05	0	0.02	0	0.02	0.23	0.27	0.32	0.36	0.62	0.62	0.25	0.28	0.26	0.3	0	0	0	0	0	0	0	0	0	0	0.03	0.02	0.02	0.02	0.02	0.02	0.03	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0.47	0.42	0.37	0.33	0.22	0.18	0.45	0.4	0.44	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.02	0.01	0.02	0.01	0.02	0.01	0.02	0.01	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0.13	0.1	0.1	0.06	0.05	0.14	0.13	0.13	0.12	1951088.38	2595265.5	310	5	56	122	114	85	145	116	57	117	121
30L	1083469.625	566375.125	0	0	0	0	0.1	0.11	0.13	0.1	0	0	0.05	0.05	0	0	0.31	0.33	0	0	0	0	0.35	0.35	0	0	0.03	0.03	0	0	0.02	0.02	40.97	45.7	142125.29	162103.1	28115.34	31516.12	8671.7	9509.96	170240.63	193619.22	178912.33	203129.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.09	0.03	0.04	0.19	0.23	0.07	0.08	0.08	0.09	0.08	0.07	0.15	0.12	0.22	0.17	0.09	0.08	0.1	0.08	0	0	0	0	0	0	0	0	0	0	0.06	0.06	0.05	0.05	0.07	0.06	0.06	0.06	0.06	0.06	0	0	0	0	0	0	0	0	0	0	0.45	0.47	0.42	0.45	0.23	0.25	0.45	0.47	0.44	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0.23	0.27	0.29	0.26	0.27	0.24	0.24	0.24	0.24	0	0	0	0	0	0	0	0	0	0	0.07	0.06	0.04	0.04	0.02	0.01	0.06	0.05	0.06	0.05	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0.03	0.02	0.02	0.01	0.02	0.02	0.02	0.02	1951063.25	2595361.25	304	1	51	119	116	80	138	115	54	115	123
30M	1083456.625	566727.5625	0	0	0	0	0.05	0.07	0.31	0.34	0	0	0.01	0.01	0	0	0.23	0.22	0	0	0	0	0.14	0.12	0	0	0.23	0.21	0	0	0.02	0.03	39.35	45.92	173129.78	196332.95	31930.55	36845.9	8353.56	10300.02	205060.34	233178.84	213413.9	243478.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.04	0.01	0.02	0.09	0.12	0.03	0.04	0.03	0.04	0.16	0.18	0.3	0.32	0.51	0.53	0.18	0.2	0.2	0.22	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0.26	0.26	0.26	0.26	0.17	0.15	0.26	0.26	0.26	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.07	0.08	0.08	0.11	0.09	0.07	0.07	0.07	0.07	0	0	0	0	0	0	0	0	0	0	0.44	0.41	0.3	0.28	0.09	0.07	0.42	0.39	0.41	0.38	0	0	0	0	0	0	0	0	0	0	0.02	0.03	0.02	0.03	0.02	0.02	0.02	0.03	0.02	0.03	1951032.25	2595464.5	301	1	51	120	118	81	140	114	54	121	125
30N	1083474.25	567043.25	0	0	0.01	0.01	0.01	0.01	0.56	0.58	0	0	0	0	0	0	0.33	0.3	0	0	0	0	0.05	0.06	0	0	0.02	0.02	0	0	0.03	0.03	60.65	62.34	215497.07	217232.07	52012.64	52691.09	15442.1	15754.02	267509.71	269923.16	282951.8	285677.17	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0.01	0	0	0.01	0.01	0	0.01	0	0.01	0.37	0.39	0.5	0.52	0.73	0.74	0.39	0.41	0.41	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51	0.48	0.4	0.37	0.19	0.18	0.49	0.46	0.47	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.04	0.03	0.04	0.03	0.04	0.03	0.04	0.03	0.04	0	0	0	0	0	0	0	0	0	0	0.04	0.04	0.02	0.02	0.01	0	0.04	0.03	0.03	0.03	0	0	0	0	0	0	0	0	0	0	0.04	0.04	0.04	0.03	0.02	0.02	0.04	0.04	0.04	0.04	1951013	2595559.25	298	2	53	124	119	80	139	116	52	117	125
30O	1083444.375	567375.4375	0	0	0.17	0.15	0	0	0.38	0.41	0	0	0.01	0.01	0	0	0.3	0.32	0	0	0	0	0.02	0.02	0.01	0	0	0	0	0	0.1	0.1	47.49	50.26	210074.74	218481.49	53769.92	55506.77	11661.09	12043.52	263844.66	273988.27	275505.75	286031.79	0	0	0	0	0	0	0	0	0	0	0.21	0.19	0.3	0.27	0.13	0.12	0.23	0.2	0.22	0.2	0	0	0	0	0	0	0	0	0	0	0.2	0.21	0.26	0.28	0.57	0.58	0.21	0.23	0.22	0.24	0	0	0	0	0	0	0	0	0	0	0.01	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0.4	0.42	0.3	0.32	0.19	0.2	0.38	0.4	0.37	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0.01	0	0.01	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0.16	0.12	0.11	0.08	0.07	0.15	0.15	0.15	0.14	1950978.5	2595655.25	295	2	58	124	113	93	154	113	58	120	120
30P	1083440.375	567713.4375	0	0	0.11	0.12	0	0	0.47	0.48	0	0	0	0	0	0	0.27	0.26	0	0	0	0	0.02	0.01	0	0	0.08	0.08	0	0	0.03	0.04	43.34	45.17	181705.88	190145.64	43996.12	46350.29	10123.79	10468.15	225702.01	236495.93	235825.79	246964.08	0	0	0	0	0	0	0	0	0	0	0.16	0.17	0.23	0.25	0.08	0.09	0.17	0.18	0.17	0.18	0	0	0	0	0	0	0	0	0	0	0.26	0.27	0.35	0.36	0.67	0.67	0.28	0.29	0.29	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34	0.33	0.26	0.26	0.17	0.17	0.33	0.32	0.32	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0.02	0.01	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.18	0.17	0.09	0.09	0.03	0.03	0.16	0.16	0.16	0.15	0	0	0	0	0	0	0	0	0	0	0.04	0.05	0.04	0.04	0.03	0.03	0.04	0.05	0.04	0.04	1950951.25	2595755	292	4	56	127	119	86	144	114	59	114	121
30Q	1083436.75	567946.375	0	0	0.15	0.17	0	0	0.18	0.19	0	0	0.02	0.02	0	0	0.28	0.35	0	0	0	0	0	0	0.18	0.1	0	0	0	0	0.19	0.18	42.5	45.84	211312.36	226123.95	46420.24	52033.39	10467.61	10395.26	257732.61	278157.34	268200.21	288552.6	0	0	0	0	0	0	0	0	0	0	0.15	0.18	0.25	0.28	0.12	0.14	0.17	0.2	0.16	0.19	0	0	0	0	0	0	0	0	0	0	0.08	0.08	0.13	0.13	0.3	0.32	0.09	0.09	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0.02	0.01	0.02	0.01	0.02	0.02	0.02	0.01	0.02	0.01	0	0	0	0	0	0	0	0	0	0	0.31	0.38	0.26	0.31	0.17	0.23	0.3	0.37	0.29	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0.12	0.06	0.24	0.14	0.19	0.1	0.19	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0.24	0.21	0.2	0.14	0.15	0.24	0.23	0.24	0.23	1950932.13	2595823.75	287	6	53	118	117	91	153	112	66	112	113
30R	1083325.875	568267.6875	0	0	0.07	0.07	0	0	0.44	0.44	0	0	0.05	0.05	0	0	0.2	0.2	0	0	0	0	0.06	0.05	0	0	0.01	0.01	0	0	0.17	0.17	40.86	43.5	161166.48	175698.79	39108.55	42167.29	10442.84	10822.97	200275.03	217866.08	210717.87	228689.05	0	0	0	0	0	0	0	0	0	0	0.08	0.08	0.12	0.13	0.06	0.06	0.09	0.09	0.09	0.09	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0.35	0.35	0.62	0.61	0.27	0.27	0.29	0.29	0	0	0	0	0	0	0	0	0	0	0.06	0.06	0.04	0.04	0.04	0.04	0.05	0.05	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0.28	0.28	0.22	0.22	0.12	0.12	0.27	0.26	0.26	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.03	0.04	0.03	0.04	0.03	0.03	0.03	0.04	0.03	0	0	0	0	0	0	0	0	0	0	0.01	0.02	0.01	0.01	0	0.01	0.01	0.02	0.01	0.02	0	0	0	0	0	0	0	0	0	0	0.28	0.28	0.22	0.22	0.12	0.13	0.27	0.27	0.26	0.26	1950874.75	2595910.25	281	2	48	114	117	85	145	114	59	119	119
30S	1083333	568701.25	0	0	0.2	0.21	0	0	0.27	0.27	0.01	0.02	0.01	0.05	0	0	0.26	0.26	0	0	0	0	0	0	0.05	0.03	0	0	0	0	0.19	0.17	34.13	39.76	150402.3	174363.24	36960.79	43426.18	7595.61	8590.02	187363.09	217789.41	194958.7	226379.43	0	0	0	0	0	0	0	0	0	0	0.22	0.23	0.33	0.34	0.18	0.19	0.24	0.25	0.24	0.25	0	0	0	0	0	0	0	0	0	0	0.15	0.15	0.19	0.19	0.37	0.37	0.15	0.16	0.16	0.16	0.01	0.01	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.05	0.01	0.03	0.01	0.05	0.01	0.05	0.01	0.05	0	0	0	0	0	0	0	0	0	0	0.28	0.29	0.21	0.22	0.18	0.19	0.26	0.28	0.26	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.03	0.04	0.02	0.08	0.04	0.06	0.03	0.06	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0.24	0.22	0.19	0.16	0.14	0.26	0.23	0.26	0.23	1950843.38	2596039	285	3	70	111	88	96	157	108	69	113	107
30T	1083424.875	569027.5	0	0	0.04	0.08	0	0	0	0	0.05	0.02	0.36	0.39	0.31	0.15	0.05	0.07	0	0	0	0	0	0	0.01	0.03	0.01	0.01	0	0	0.04	0.06	22	26.66	65914.97	89200.5	14249.72	21779.01	5272.2	6447.19	80164.69	110979.51	85436.89	117426.7	0	0	0	0	0	0	0	0	0	0	0.04	0.08	0.08	0.12	0.04	0.07	0.05	0.09	0.05	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.03	0.01	0.08	0.02	0.07	0.02	0.04	0.01	0.04	0.01	0.48	0.49	0.32	0.3	0.44	0.43	0.45	0.45	0.45	0.45	0.24	0.12	0.19	0.08	0.21	0.1	0.23	0.11	0.23	0.11	0.06	0.08	0.05	0.06	0.04	0.05	0.06	0.07	0.06	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.04	0.01	0.02	0.01	0.03	0.01	0.03	0.01	0.03	0.01	0.02	0.01	0.01	0	0.01	0.01	0.02	0.01	0.02	0	0	0	0	0	0	0	0	0	0	0.04	0.06	0.04	0.06	0.03	0.04	0.04	0.06	0.04	0.06	1950845.13	2596142.75	284	1	70	115	90	94	160	115	82	126	107
