Tree_ID;Species;DBH_cm;Live_dead;Stump;North_m;East_m;ELEV_m;Tree_height_m;Crown_depth_m;Mean_crown_radius_m_from_center;Crown_radius_north_m_from_center;Crown_radius_east_m_from_center;Crown_radius_west_m_from_center;Crown_radius_south_m_from_center
331;UNK;24;D;Stump;103.97;188.07;1112.47;NA;NA;NA;NA;NA;NA;NA
332;UNK;41;D;Stump;105.97;185.6;1112.19;NA;NA;NA;NA;NA;NA;NA
334;NF;70.6;D;;114.07;188.22;1112.75;NA;NA;NA;NA;NA;NA;NA
342;SF;13.6;D;;153.59;175.45;1107.92;NA;NA;NA;NA;NA;NA;NA
344;DF;87.1;D;Stump;152.92;177.97;1108.7;NA;NA;NA;NA;NA;NA;NA
358;SF;11.9;D;;150.91;193.44;1111.28;NA;NA;NA;NA;NA;NA;NA
360;SF;15.2;D;;148.63;191.89;1111.2;NA;NA;NA;NA;NA;NA;NA
381;SF;24;D;;147.27;184.92;1110.25;NA;NA;NA;NA;NA;NA;NA
384;SF;43.7;D;;139.91;140.81;1109.91;NA;NA;NA;NA;NA;NA;NA
387;SF;39.7;D;;136.28;147.83;1110.78;NA;NA;NA;NA;NA;NA;NA
396;SF;30;D;;142.64;158.43;1108.89;NA;NA;NA;NA;NA;NA;NA
399;DF;88;D;;138.61;157.37;1110.73;NA;NA;NA;NA;NA;NA;NA
402;SF;47.5;D;;134.43;158.21;1110.71;NA;NA;NA;NA;NA;NA;NA
408;SF;49;D;;123.89;166;1111.42;NA;NA;NA;NA;NA;NA;NA
432;SF;59.6;D;;128.17;146.84;1111.57;NA;NA;NA;NA;NA;NA;NA
433;NF;71;D;;124.15;146.02;1112.38;NA;NA;NA;NA;NA;NA;NA
464;SF;41;D;Stump;98.57;156.99;1110.4;NA;NA;NA;NA;NA;NA;NA
484;SF;15.7;D;;85.37;122.16;1108.84;NA;NA;NA;NA;NA;NA;NA
495;GF;46;D;;87.07;145.21;1109.52;NA;NA;NA;NA;NA;NA;NA
496;SF;25;D;Stump;85.33;146.24;1109.56;NA;NA;NA;NA;NA;NA;NA
501;GF;48.8;D;;111.77;140.94;1111.21;NA;NA;NA;NA;NA;NA;NA
503;UNK;63.7;D;;107.98;136.12;1110.59;NA;NA;NA;NA;NA;NA;NA
521;DF;106.5;D;;90.35;130.5;1109.7;NA;NA;NA;NA;NA;NA;NA
526;UNK;27.1;D;;123.58;112.11;1109.64;NA;NA;NA;NA;NA;NA;NA
528;SF;24.4;L;;126.65;106.81;1109.58;NA;NA;NA;NA;NA;NA;NA
531;SF;10.2;D;;129.5;107.17;1109.88;NA;NA;NA;NA;NA;NA;NA
543;DF;102.7;D;;135.17;121.78;1110.43;NA;NA;NA;NA;NA;NA;NA
548;SF;14.9;D;;139.07;128.6;1109.87;NA;NA;NA;NA;NA;NA;NA
556;SF;22;D;;122.42;134.61;1111.11;NA;NA;NA;NA;NA;NA;NA
558;SF;10.9;D;;118.37;135.45;1110.83;NA;NA;NA;NA;NA;NA;NA
571;GF;37.7;D;;125.63;119;1110.02;NA;NA;NA;NA;NA;NA;NA
572;SF;38.5;D;;123.78;118.56;1110.26;NA;NA;NA;NA;NA;NA;NA
584;DF;49.5;D;;75.73;119.37;1108.78;NA;NA;NA;NA;NA;NA;NA
586;GF;44.5;D;;76.12;113.15;1109.83;NA;NA;NA;NA;NA;NA;NA
592;DF;35.5;D;;75.08;105.04;1108.65;NA;NA;NA;NA;NA;NA;NA
607;SF;13.5;D;;83.48;90.52;1108.17;NA;NA;NA;NA;NA;NA;NA
608;GF;43.3;D;;85.13;92.29;1108.53;NA;NA;NA;NA;NA;NA;NA
609;GF;37.2;D;;86.64;88.68;1108.51;NA;NA;NA;NA;NA;NA;NA
617;SF;36.5;D;;92.5;109.3;1109.22;NA;NA;NA;NA;NA;NA;NA
619;SF;38;D;;101.76;104.37;1109.18;NA;NA;NA;NA;NA;NA;NA
629;UNK;67.8;D;;113.38;111.17;1109.8;NA;NA;NA;NA;NA;NA;NA
659;SF;13.3;D;;115.17;89.02;1108.48;NA;NA;NA;NA;NA;NA;NA
661;SF;14.8;D;;117.91;85.35;1108.28;NA;NA;NA;NA;NA;NA;NA
671;WH;33.6;D;;108.09;87.8;1108.55;NA;NA;NA;NA;NA;NA;NA
673;SF;10.7;D;;103.35;84.98;1108.58;NA;NA;NA;NA;NA;NA;NA
674;SF;14.4;D;;103.43;86.85;1108.65;NA;NA;NA;NA;NA;NA;NA
675;SF;17.3;D;;100.03;85.17;1108.6;NA;NA;NA;NA;NA;NA;NA
676;SF;18.1;D;;99.45;87.17;1108.53;NA;NA;NA;NA;NA;NA;NA
681;WH;81.6;D;Stump;102.93;97.75;1109.29;NA;NA;NA;NA;NA;NA;NA
688;DF;39.9;D;;99.29;94.73;1108.81;NA;NA;NA;NA;NA;NA;NA
699;SF;10.7;D;;103;82.59;1108.33;NA;NA;NA;NA;NA;NA;NA
703;SF;20;D;;104.14;72.36;1108.09;NA;NA;NA;NA;NA;NA;NA
713;DF;137.3;D;;114.94;72.11;1106.7;NA;NA;NA;NA;NA;NA;NA
720;DF;100;D;;113.69;68.53;1106.7;NA;NA;NA;NA;NA;NA;NA
733;SF;28.2;D;;107.7;49.52;1106.7;NA;NA;NA;NA;NA;NA;NA
737;DF;80;D;;104.58;50.81;1106.7;NA;NA;NA;NA;NA;NA;NA
739;DF;100;D;;101.88;55.69;1106.7;NA;NA;NA;NA;NA;NA;NA
749;SF;20.2;D;;98.12;66.92;1107.84;NA;NA;NA;NA;NA;NA;NA
770;SF;22.1;D;;87.27;59.23;1107.06;NA;NA;NA;NA;NA;NA;NA
878;SF;39.1;D;;88.31;77.39;1108.16;NA;NA;NA;NA;NA;NA;NA
879;WH;19.5;D;;88.4;77.04;1108.14;NA;NA;NA;NA;NA;NA;NA
882;WH;51.2;D;;82.02;84.64;1108.14;NA;NA;NA;NA;NA;NA;NA
884;UNK;12;D;;84.92;87.15;1108.36;NA;NA;NA;NA;NA;NA;NA
894;SF;42.5;D;;65.42;85.3;1107.92;NA;NA;NA;NA;NA;NA;NA
902;WH;63.4;D;;72.69;76.52;1107.74;NA;NA;NA;NA;NA;NA;NA
903;SF;43.3;D;;73.62;74.76;1107.64;NA;NA;NA;NA;NA;NA;NA
908;WH;10.8;D;;84.37;83.57;1107.61;NA;NA;NA;NA;NA;NA;NA
921;DF;104.6;D;Stump;85.1;65.35;1108.02;NA;NA;NA;NA;NA;NA;NA
935;UNK;89.7;D;;67.46;62.03;1107.03;NA;NA;NA;NA;NA;NA;NA
937;SF;66.3;D;;76.99;61.27;1107.45;NA;NA;NA;NA;NA;NA;NA
1001;SF;58.1;D;;146;318.47;1113.54;NA;NA;NA;NA;NA;NA;NA
1003;SF;14.2;D;;149.64;314.92;1113.61;NA;NA;NA;NA;NA;NA;NA
1015;WH;47;D;;156.09;303.47;1114.19;NA;NA;NA;NA;NA;NA;NA
1019;SF;54.3;D;;152.37;309.42;1113.74;NA;NA;NA;NA;NA;NA;NA
1021;UNK;41.2;D;;150.48;304.52;1113.93;NA;NA;NA;NA;NA;NA;NA
1023;SF;48.3;D;;143.39;306.58;1114;NA;NA;NA;NA;NA;NA;NA
1030;WH;41.2;D;;144.46;300.35;1113.92;NA;NA;NA;NA;NA;NA;NA
1032;WH;34.1;D;Stump;143.57;295.75;1114.2;NA;NA;NA;NA;NA;NA;NA
1034;WH;16.1;D;;157.65;297.95;1113.92;NA;NA;NA;NA;NA;NA;NA
1035;SF;30;D;;152.25;309.21;1114.03;NA;NA;NA;NA;NA;NA;NA
1038;SF;42.9;D;;159.92;290.88;1114.27;NA;NA;NA;NA;NA;NA;NA
1119;SF;61.3;D;Stump;127.33;286.63;1114.88;NA;NA;NA;NA;NA;NA;NA
1238;SF;13.1;D;;96.24;187.56;1111.85;NA;NA;NA;NA;NA;NA;NA
1251;SF;59.2;D;;93.05;172.71;1110.77;NA;NA;NA;NA;NA;NA;NA
1254;SF;11.3;D;;87.42;162.43;1110.13;NA;NA;NA;NA;NA;NA;NA
1468;UNK;60;D;;177.44;309.52;1113.3;NA;NA;NA;NA;NA;NA;NA
1472;DF;80;D;;185.11;309.82;1112.47;NA;NA;NA;NA;NA;NA;NA
1473;SF;50.5;D;;185.95;311.99;1112.2;NA;NA;NA;NA;NA;NA;NA
1479;DF;150;D;;190.76;306.68;1111.1;NA;NA;NA;NA;NA;NA;NA
1483;DF;115;D;Stump;190.53;298.23;1111.63;NA;NA;NA;NA;NA;NA;NA
1484;SF;17;D;;191.16;299.39;1111.31;NA;NA;NA;NA;NA;NA;NA
1493;DF;100;D;Stump;164.87;296.2;1114.11;NA;NA;NA;NA;NA;NA;NA
1500;DF;110;D;;176.27;289.26;1112.56;NA;NA;NA;NA;NA;NA;NA
1650;DF;95;D;;180.56;257.54;1112.28;NA;NA;NA;NA;NA;NA;NA
1651;WH;50;D;;158.47;264.45;1113.83;NA;NA;NA;NA;NA;NA;NA
1656;WH;15.2;D;;167.71;263.49;1112.75;NA;NA;NA;NA;NA;NA;NA
1659;SF;25;D;;152.41;275.24;1114.08;NA;NA;NA;NA;NA;NA;NA
1660;SF;28;D;;148.46;271.01;1114.08;NA;NA;NA;NA;NA;NA;NA
1661;SF;40;D;Stump;138.61;276.13;1114.31;NA;NA;NA;NA;NA;NA;NA
1662;UNK;30;D;;140.24;266.87;1114.15;NA;NA;NA;NA;NA;NA;NA
1663;UNK;20;D;;145.51;264.81;1113.96;NA;NA;NA;NA;NA;NA;NA
1664;SF;25;D;;133.7;261.37;1113.98;NA;NA;NA;NA;NA;NA;NA
1665;SF;20;D;;139.06;259.05;1113.9;NA;NA;NA;NA;NA;NA;NA
1666;SF;30;D;;152.22;247.23;1113.59;NA;NA;NA;NA;NA;NA;NA
1667;SF;20;D;;147.94;263.86;1113.91;NA;NA;NA;NA;NA;NA;NA
1668;WH;30;D;;135.49;286.94;1114.2;NA;NA;NA;NA;NA;NA;NA
1669;SF;15;D;;142.07;287.35;1114.06;NA;NA;NA;NA;NA;NA;NA
1676;SF;25;D;;95.06;133.6;1109.59;NA;NA;NA;NA;NA;NA;NA
1677;SF;40;D;;108.16;154.67;1110.82;NA;NA;NA;NA;NA;NA;NA
1678;SF;24;D;;112.9;122.71;1110;NA;NA;NA;NA;NA;NA;NA
1679;SF;10.8;D;;115.51;132.83;1110.59;NA;NA;NA;NA;NA;NA;NA
1680;SF;35;D;;145.25;147.49;1109.29;NA;NA;NA;NA;NA;NA;NA
1682;SF;35;D;;146.4;221.83;1112.92;NA;NA;NA;NA;NA;NA;NA
1683;SF;45;D;;130.12;219.31;1113.76;NA;NA;NA;NA;NA;NA;NA
1684;SF;47;D;;85.05;121.93;1108.85;NA;NA;NA;NA;NA;NA;NA
1686;SF;25;D;;86.83;110.83;1108.65;NA;NA;NA;NA;NA;NA;NA
1687;DF;40;D;Stump;72.4;103.75;1108.5;NA;NA;NA;NA;NA;NA;NA
1688;WH;30;D;;70.29;95.98;1108.31;NA;NA;NA;NA;NA;NA;NA
1689;UNK;35;D;Stump;74.11;81.24;1107.96;NA;NA;NA;NA;NA;NA;NA
1690;DF;50;D;;82.39;96.55;1108.84;NA;NA;NA;NA;NA;NA;NA
1691;DF;100;D;Stump;85.2;68;1107.92;NA;NA;NA;NA;NA;NA;NA
1693;DF;50;D;Stump;59.8;68.69;1107.03;NA;NA;NA;NA;NA;NA;NA
1734;SF;45.8;D;;140.39;324.93;1113.61;NA;NA;NA;NA;NA;NA;NA
40;WH;72.4;L;;106.85;210.93;1113.61;51.56;35.03;3.22;3.02;3.3;3.55;3.02
42;SF;44.9;L;;113.76;207.24;1113.74;35.53;14.35;2.41;1.96;1.73;3.54;2.39
43;DF;122.7;L;;121.21;209.5;1113.71;52;20.41;3.88;2.09;3.49;3.82;6.13
44;DF;76.9;L;;122.67;207.89;1113.55;44.15;22.63;1.82;1.45;1.12;3;1.7
45;DF;120;L;;125.32;209.27;1114.17;55.94;12.77;3.94;3.75;4.59;2.78;4.66
47;WH;82.2;L;;126.29;200.55;1113.43;46.33;38.38;4.28;3.88;2.53;6.36;4.36
48;DF;99.7;L;;132.42;202.61;1113.37;52.08;26.59;2.68;2.83;2.81;1.99;3.09
50;WH;50.2;L;;131.53;210.87;1113.72;43.07;28.71;3.16;4.79;2.04;2.78;3.04
52;WH;60.8;L;;130.42;214.67;1113.72;44.69;32.38;3.57;4.61;2.86;3.09;3.72
53;WH;62.3;L;;116.84;212.91;1113.79;38.91;35.37;4.45;3.66;4.22;4.68;5.24
54;DF;86.7;L;;118.64;220.43;1114.14;51.31;25.15;3.63;5.02;4;3.7;1.82
55;WH;64.8;L;;116.37;221.8;1114.43;43.33;23.05;3.94;4.01;3.6;4.29;3.86
56;DF;120.7;L;;114.66;222.2;1114.5;53.45;16.8;3.49;2.79;4.26;3.25;3.68
62;WH;65.4;L;;119.49;227.01;1114.07;49.16;41.32;4.15;4.24;4.7;2.82;4.83
64;WH;66.4;L;;127.67;221.78;1114.04;47.82;43.47;3.6;3.77;2.52;4.76;3.36
66;DF;115.3;L;;129.3;227.43;1114.17;54.15;20.79;4.14;5.3;2.66;3.47;5.1
67;WH;38.2;L;;132.9;225.74;1114.46;26.25;16.5;2.02;1.42;1.11;3.65;1.9
68;WH;25.6;L;;134.34;224.67;1113.57;16.85;9.78;2.3;4.77;1.9;1.27;1.27
69;WH;68.7;L;;137.36;229.25;1113.57;41.66;33.42;3.75;4.84;3.95;3.34;2.88
73;DF;111.9;L;;130.05;230.8;1114.02;58.88;12.16;3.03;4.85;5.31;0.86;1.12
74;WH;80.8;L;;126.88;233.61;1113.99;50.22;40.5;4.55;2.86;5.5;4.54;5.3
80;DF;126.7;L;;140.14;201.39;1112.85;52;24.44;2.67;2.01;2.98;2.83;2.85
81;SF;51.1;L;;140.91;199.74;1112.38;33.6;12.8;2.55;2.94;1.9;2.96;2.41
83;DF;78.8;L;;147.15;203.12;1112.6;49.17;15.95;2.2;1.33;2.37;1.86;3.26
84;WH;57.2;L;;147.69;201.5;1111.93;38.63;27.08;3.31;3.51;1.83;4.3;3.59
87;DF;158.2;L;;151.73;205.35;1112.79;50.61;25.54;3.9;4.73;4.17;3.56;3.13
115;SF;54.5;L;;153.97;215.57;1112.96;40.43;19.13;2.68;2.58;2.58;2.68;2.88
120;DF;106.8;L;;144.17;221.49;1112.97;51.41;21.46;2.92;3.42;2.02;3.31;2.93
122;WH;114.6;L;;164.79;223.65;1112.93;50.44;31.76;3.85;4.48;4.76;3.92;2.22
124;WH;72.4;L;;158.39;224.9;1113.01;43.71;31.16;3.06;2.73;2.78;4.89;1.82
125;WH;63.9;L;;155.19;227.83;1113.24;44;31.43;3.51;3.8;2.6;2.8;4.84
128;WH;63.6;L;;146.73;225.35;1113.31;48.76;35.37;3.19;3.4;2.97;2.97;3.42
132;DF;171.7;L;;162.31;227.43;1113.46;57.24;27.54;2.77;2.21;4.5;1.17;3.2
133;WH;45.5;L;;151.62;231.29;1112.88;29.48;25.14;2.73;3.44;4.46;0.55;2.48
141;WH;92.2;L;;175.95;245.46;1112.04;37.9;25.77;4.26;NA;3.72;4.79;4.74
142;WH;84.7;L;;169.33;241.99;1112.65;44.19;30.98;4.23;3.23;5.38;3.23;5.08
147;DF;112.9;L;;173.16;251.51;1112.93;53.56;25.48;2.9;3.24;1.72;3.44;3.19
149;WH;66.9;L;;165.31;253.79;1113.32;44.62;27.03;3.71;3.56;4.73;2.22;4.35
152;DF;134.4;L;;157.38;249.62;1113.96;55.55;24.24;4.34;3.38;3.33;5.34;5.31
154;SF;61.1;L;;153.73;239.92;1113.3;43.99;24.9;2.31;2.37;2.07;2.45;2.37
157;WH;54.2;L;;147.66;236.69;1113.52;41.27;17.12;3.36;2.82;2.92;2.77;4.93
159;WH;65.4;L;;147.52;241.65;1113.14;45.37;24.17;4.04;4.53;3.67;3.01;4.96
169;DF;125.9;L;;149.74;256.69;1113.82;50.74;28.99;4.79;4.64;4.33;3.6;6.6
171;DF;81;L;;136.56;261.76;1113.59;41.96;26.42;3.11;4.23;2.27;4.33;1.61
172;DF;87.8;L;;135.76;263;1114.12;44.55;22.27;2.98;3.46;3.39;2.62;2.45
174;DF;125.4;L;;129.02;265.07;1114.59;53.73;24.47;5.43;5.22;4.19;5.69;6.63
193;WH;57.9;L;;133.19;235.24;1113.63;38.27;32.75;4.27;1.94;6.56;2.14;6.44
202;WH;69.6;L;;139.51;250.39;1113.63;40.85;31.83;3.73;4.02;4.18;3.95;2.78
204;WH;52.6;L;;136.48;251.19;1113.73;41.16;20.38;2.05;0.72;0.89;2.82;3.76
205;WH;50.2;L;;134.42;254.16;1113.76;38.56;29.4;4.41;3.55;4.29;4.21;5.58
209;SF;51.7;L;;128.32;245.72;1113.85;36.46;19.31;2.63;1.65;2.79;2.38;3.71
216;WH;57.9;L;;159.44;264.69;1113.94;41.61;31.32;5.05;5.55;5.78;5.47;3.42
218;SF;32.2;L;;157.59;268.51;1114.05;26.31;15.16;1.81;1.87;1.89;2.15;1.33
222;DF;188.1;L;;159.4;279.8;1114.74;51.62;30.74;5.91;6.01;7.69;4.16;5.76
228;WH;61.3;L;;148.62;289.49;1113.99;43.61;26.62;4.11;5.46;4.53;3.64;2.8
230;WH;69.1;L;;143.67;292.02;1114.24;47.46;28.25;4.24;4.4;2.92;5.44;4.19
232;WH;31.4;L;;142.31;291.07;1114.1;19.84;7.57;2.66;0.69;1.07;4.78;4.1
234;WH;61.5;L;;133.22;292.29;1114.49;46.38;32.15;3.15;4.17;2.75;3.92;1.76
237;SF;53.2;L;;134.11;279.85;1114.56;43.7;17.94;1.78;1.47;0.63;3.12;1.92
253;DF;155;L;;152.6;268.72;1114.25;53.04;28.08;4.9;4.27;3.99;4.47;6.88
256;WH;66.9;L;;147.4;282.79;1114.33;44.57;37.58;3.96;4.01;3.71;3.81;4.29
261;DF;148.8;L;;184.65;273.03;1112.13;50.08;22.59;2.81;2.34;2.26;3.03;3.61
266;WH;51;L;;165.34;283.12;1113.98;36.9;30.63;4.71;6.47;5.88;2.48;4.03
267;WH;27.7;L;;163.22;279.56;1114.35;13.73;10.75;1.78;3.37;1.97;1.44;0.37
274;WH;87.1;L;;172.91;257.41;1112.64;41.94;31.12;3.84;3.07;3.68;4.27;4.34
275;DF;96.5;L;;174.53;260.56;1113.16;48.36;12.84;3.53;4.24;1.47;4.39;4.01
276;WH;93.8;L;;177.59;256.83;1112.35;47.5;34.97;5.01;5.58;4.26;6.47;3.73
285;WH;65.8;L;;172.02;269.74;1113.82;43.34;28.73;4.6;5.62;4.74;5.37;2.65
290;DF;114.2;L;;123.73;175.96;1111.69;51.2;25.09;2.22;2.77;1.22;2.18;2.69
291;DF;89.5;L;;124.41;178.17;1111.63;47.52;19.8;2.52;1.93;5.69;0.49;1.98
292;DF;87.4;L;;125.04;183.89;1111.72;50.32;25.71;2.32;2.47;3.41;1.17;2.22
297;DF;90.4;L;;131.35;193.85;1112.58;53.63;18.59;2.51;2.02;1.76;2.4;3.85
298;DF;87.9;L;;133.06;198.77;1112.84;46.33;11.7;2.16;2.12;1.41;1.87;3.22
304;DF;117.5;L;;102.03;182.4;1112.08;45.39;23.14;3.71;2.83;3.44;2.98;5.6
320;SF;54.9;L;;118.98;188.39;1112.71;42.53;22.13;2.08;1.83;2.01;2.34;2.16
321;WH;77;L;;121.38;193.36;1113.13;49.69;44.28;3.38;2.81;3.42;3.22;4.05
322;DF;107.3;L;;125.8;195.39;1113.18;56.7;21.53;2.82;1.34;3.24;3.19;3.5
328;DF;89.5;L;;105.67;191.76;1112.76;53.19;22.94;1.94;1.14;1.72;2.71;2.18
329;SF;67.7;L;;107.13;191.49;1113.02;41.31;20.04;2.09;3.43;0.63;3.25;1.04
333;WH;55.1;L;;108.8;187.81;1112.41;34.14;31.36;4.45;3.47;5.3;5.89;3.12
349;DF;75.9;L;;157.03;184.03;1109.43;38.68;15.3;2.41;1.8;2.72;2.87;2.26
350;DF;89;L;;153.15;183.72;1109.84;44.98;13.67;1.51;1.49;1.75;1.06;1.75
351;SF;35.3;L;;151.56;182.12;1109.56;30.73;16.5;1.99;3.58;1.5;2.26;0.61
352;DF;113.6;L;;149.97;181.92;1109.9;54.52;23.03;2.69;2.02;2.76;3.55;2.45
361;WH;99.9;L;;146.88;193.21;1111.83;48.02;30.56;5;6.15;3.76;6.3;3.76
363;SF;66.6;L;;132.86;189.4;1112.09;44.2;22.52;2.12;1.48;3.84;1.71;1.43
366;DF;92.6;L;;133.38;181.92;1111.58;43.06;17.78;2.4;3.04;1.85;2.28;2.43
368;WH;45.4;L;;129.44;180.95;1111.63;35;23.44;2.1;2.3;2.33;2.43;1.34
371;WH;68.8;L;;133.68;172.89;1110.85;49.22;33.81;2.74;4.5;2.34;2.54;1.6
372;WH;78.1;L;;128;171.79;1111.65;48.07;35.28;4.87;6.53;3.76;5.26;3.91
373;DF;85.3;L;;125.15;168.82;1111.71;47.72;27.96;2.44;2.05;1.89;2.38;3.44
385;DF;71.4;L;;139;143.91;1110.39;42.34;19.71;2.36;2.76;2.99;1.72;1.97
390;DF;137.3;L;;146.76;150.96;1108.4;55.66;34.85;4.16;3.27;3.75;3.93;5.7
395;DF;122.3;L;;146.96;155.89;1108.29;52.1;28.54;3.5;4.55;3;2.85;3.61
410;SF;39;L;;126.55;161.08;1111.42;35.73;14.99;1.36;1.23;1.05;1.38;1.79
421;WH;91;L;;134.69;139.05;1110.2;22.78;18.76;3.6;3.99;4.02;2.85;3.53
422;DF;154.1;L;;131.46;142.35;1111.56;49.78;21.88;4.45;3.97;5.49;3.33;5.01
434;SF;53.5;L;;123.29;144.57;1111.16;42.77;29.3;1.86;1.85;0.88;2.66;2.03
436;WH;75.5;L;;116.61;146.83;1111.2;47.05;42.2;4.14;3.59;5.39;3.31;4.27
438;DF;118;L;;119.92;159.5;1111.57;52.43;31.05;3.56;3.84;4.12;3.48;2.82
439;DF;108.5;L;;116.2;160.63;1111.49;49.4;24.7;2.78;1.58;3.26;3.44;2.83
442;WH;62.8;L;;117.34;169.6;1111.87;44.74;38.68;2.68;3.36;0.31;3.21;3.84
443;WH;58.4;L;;117.21;170.36;1111.85;40.54;34.48;3.57;3.98;5.22;0.29;4.79
447;DF;117.2;L;;94.91;168.71;1110.9;57.12;39.17;3.36;0.65;1.94;3.9;6.97
451;DF;141.6;L;;91.52;149.79;1109.87;59.47;31.48;3.51;2.64;4.14;2.92;4.37
452;DF;103.8;L;;97.76;150.89;1110.22;52.72;30.8;2.19;1.72;1.77;3.5;1.77
453;SF;25;L;;96.32;148.32;1110.13;19.89;16.13;1.71;1.32;2;1.52;1.98
454;DF;94;L;;98.39;146.74;1110.44;49.22;28.52;3.49;4.48;3.38;2.95;3.15
466;DF;70.7;L;;96.22;159.14;1110.34;49.89;22.23;3.1;3.26;2.87;1.99;4.27
468;DF;82.4;L;;102.52;161.09;1110.69;41.55;16.96;1.62;1.72;1.03;2.33;1.41
469;DF;108.3;L;;102.04;162.99;1110.75;49.51;10.7;1.82;1.64;1.44;1.99;2.2
471;DF;111.9;L;;99.48;169.3;1111.06;45.5;23.7;3.01;2.11;4.17;2.08;3.68
474;WH;65.7;L;;106.04;165.44;1111.01;44.43;35.72;4.94;5.04;6.46;3.36;4.89
482;WH;89;L;;94.02;117.05;1108.71;45.88;45.2;4.08;4.92;2.45;5.3;3.65
486;GF;63.1;L;;81.85;121.46;1108.86;44.83;21.68;3.4;3.32;3.34;3.88;3.06
489;DF;150.4;L;;79.81;128.36;1109.51;53.87;23.54;3.97;3;3.63;4.34;4.9
493;DF;117;L;;87.32;134.44;1109.62;55.39;42.42;3.7;2.78;3.06;4.26;4.69
499;GF;51.1;L;;107.3;140.39;1110.74;42.86;22.34;3.26;3.22;4.06;2.38;3.4
502;DF;118.8;L;;113.69;136.33;1111.14;51.79;38.72;3.71;2.37;3.28;3.41;5.8
508;DF;115.1;L;;106.16;121.68;1109.38;46.91;31.44;4.01;3.88;3.47;3.62;5.07
511;WH;75;L;;95.67;123.44;1109.09;50.6;45.54;4.67;3.34;4.91;3.8;6.64
516;GF;51.7;L;;103.56;131.84;1110.13;38.27;23.14;2.67;3.01;3.5;2.15;2.02
518;DF;130.6;L;;96.88;132.33;1109.9;53.46;23.76;3.99;4.92;4.46;3.5;3.09
520;DF;106.6;L;;91.92;133.38;1109.39;54.88;27.93;2.59;2.78;3.14;2.48;1.97
523;DF;132.1;L;;118.07;111.02;1110.13;55.66;20.33;2.87;2.55;2.7;2.98;3.24
525;WH;67.5;L;;123.64;112.46;1109.5;41.18;33.89;3.2;2.72;3.21;4.02;2.85
527;WH;68.6;L;;124.63;106.98;1109.89;42.85;9.89;2.91;3.73;2.41;3.32;2.18
538;DF;108.7;L;;131.83;115.6;1109.92;47.74;30.06;2.61;3.03;2.25;2.32;2.83
544;DF;87.1;L;;135.76;123.25;1110.41;43.2;16.4;2.52;2.64;2.51;2.16;2.77
550;DF;94.4;L;;133.49;128.91;1110.72;39.27;21.56;2.14;1.96;1.71;1.91;2.98
553;DF;121.3;L;;127.47;134.29;1111.56;44.41;13.7;2;1.54;2.45;1.49;2.5
554;DF;91.6;L;;126.14;132.8;1110.86;48.31;19.23;2.3;2.37;1.15;2.8;2.86
557;DF;71.5;L;;117.13;138.11;1111;38.58;22.9;2.17;2.33;1.98;1.78;2.59
560;WH;106.3;L;;117.24;131.26;1110.36;50.2;43.25;5.41;5.29;5.7;5.88;4.76
562;DF;117.3;L;;119.56;122.43;1110.75;51.14;20.45;2.04;2.24;1.63;1.86;2.42
567;DF;110;L;;110.86;116.54;1109.86;49.17;17.88;3.46;3.78;2.74;3.15;4.16
569;DF;51.1;L;;114.82;114.06;1109.4;33.06;19.14;2.33;2.98;2.57;2.04;1.73
588;DF;72.7;L;;72.89;110.24;1108.58;46.35;14.4;2.69;1.93;2.54;3.17;3.12
590;DF;69.1;L;;75.48;107.54;1108.46;45.15;16.69;3.26;3.4;3.4;3.78;2.48
593;DF;87.1;L;;73.21;100.96;1108.59;44.72;17.63;4.06;5.25;3.14;3.88;3.95
606;DF;115.7;L;;79.34;90.87;1108.51;45.02;20.17;2.98;3.9;4.13;1.51;2.37
610;DF;112;L;;90.59;94.61;1108.94;50.46;19.72;3.46;1.16;2.25;5.3;5.12
618;WH;23.5;L;;100.01;102.69;1109.12;12.56;10.81;2.01;1.63;1.48;1.99;2.95
620;SF;50.3;L;;101.85;107.59;1109.49;42.79;16.34;2.27;1.25;3.13;1.1;3.61
623;GF;50.8;L;;95.3;101.62;1109.19;42.56;20.9;2.57;2.13;3.02;1.88;3.25
627;DF;119.2;L;;87.06;102.02;1109.31;55.5;28.5;3.54;4.12;3.21;3.08;3.74
628;WH;74.8;L;;86.5;96.46;1108.81;44.06;34.88;4.66;3.24;4.28;4.86;6.28
635;WH;77.6;L;;122.15;98.6;1109.23;47.35;36.03;2.95;1.62;3.68;2.03;4.49
638;WH;74.7;L;;124.82;92.22;1108.93;44.51;35.95;3.8;6.5;5.51;2.21;0.99
640;DF;126.2;L;;120.06;92.38;1108.83;45.48;18.28;2.67;2.61;1.85;2.33;3.9
643;DF;116.1;L;;114.33;100.5;1108.75;46.26;25.02;2.61;1.93;2.23;3.42;2.87
645;DF;81.3;L;;107.84;105.16;1109.27;40.7;17.5;1.75;1.74;1.2;1.84;2.22
662;WH;76.1;L;;117.22;84.26;1108.97;48.38;42.56;3.37;3.55;3.22;3.22;3.48
663;DF;128.5;L;;121.31;77;1108.08;47.77;28.07;3.27;2.66;2.89;3.07;4.46
686;DF;112.2;L;;95.49;91.09;1108.9;50.09;23.28;3.15;4.46;1.15;3.87;3.14
687;DF;112.1;L;;96.32;95.05;1109.17;49.09;31.1;2.7;3.71;1.37;1.8;3.91
